fecha,cultivo,precio_s_ton,temperatura,precipitacion_mm,costo_transporte,nivel_plaga
2022-02-01,Cebolla,634.82,25.7,16.4,160.3,1
2022-02-01,Cebolla,862.72,29.9,34.9,167.6,1
2022-02-01,Cebolla,643.0,26.8,18.6,164.5,1
2022-02-01,Cebolla,507.48,29.9,56.8,164.2,2
2022-02-01,Cebolla,885.2,28.0,55.1,164.8,1
2022-02-01,Cebolla,813.03,29.3,60.3,164.2,1
2022-02-01,Esparrago,1929.92,28.4,47.3,173.7,2
2022-02-01,Esparrago,2147.09,27.3,21.1,167.9,2
2022-02-01,Esparrago,3752.99,28.4,46.7,167.6,0
2022-02-01,Esparrago,2142.87,27.3,25.0,163.9,2
2022-02-01,Esparrago,3379.86,29.8,28.9,157.1,1
2022-02-01,Esparrago,1740.86,28.2,19.6,159.2,2
2022-03-01,Arroz,1030.71,29.2,62.3,163.6,2
2022-03-01,Arroz,1383.99,25.7,44.5,156.5,1
2022-03-01,Arroz,1491.1,25.5,42.8,175.2,0
2022-03-01,Arroz,1309.07,31.8,59.7,173.6,1
2022-03-01,Arroz,1289.45,29.3,35.2,157.0,2
2022-03-01,Arroz,1256.33,27.4,60.9,163.3,1
2022-03-01,Maiz,685.18,25.4,21.5,164.2,1
2022-03-01,Maiz,737.01,29.0,32.9,173.8,2
2022-03-01,Maiz,858.07,30.3,31.9,161.8,2
2022-03-01,Maiz,856.46,26.4,53.0,166.1,1
2022-03-01,Maiz,809.96,30.0,34.0,164.3,1
2022-03-01,Maiz,926.54,28.4,34.1,159.3,1
2022-03-01,Cebolla,1179.68,30.6,45.7,162.7,0
2022-03-01,Cebolla,1012.35,31.2,28.6,157.3,2
2022-03-01,Cebolla,874.69,27.0,52.4,166.8,1
2022-03-01,Cebolla,932.22,29.3,40.1,168.6,1
2022-03-01,Cebolla,679.4,26.2,57.5,148.5,2
2022-03-01,Cebolla,366.14,30.3,49.0,151.5,2
2022-03-01,Esparrago,3075.2,26.4,17.9,154.6,0
2022-03-01,Esparrago,3001.52,27.2,17.0,168.7,1
2022-03-01,Esparrago,4139.35,30.7,59.3,173.0,1
2022-03-01,Esparrago,2662.07,29.6,20.9,158.8,2
2022-03-01,Esparrago,2533.5,28.6,44.4,151.8,2
2022-03-01,Esparrago,3343.8,29.7,19.4,163.1,2
2022-04-01,Arroz,824.9,23.4,7.8,162.1,2
2022-04-01,Arroz,946.32,25.1,10.3,156.5,1
2022-04-01,Arroz,1203.52,24.1,10.0,160.9,0
2022-04-01,Arroz,1037.56,25.9,10.7,171.9,0
2022-04-01,Arroz,842.64,22.8,16.8,164.9,0
2022-04-01,Arroz,1177.17,24.8,7.4,172.8,0
2022-04-01,Maiz,570.65,27.3,9.5,171.4,2
2022-04-01,Maiz,714.54,24.8,14.6,159.4,0
2022-04-01,Maiz,905.25,24.0,6.1,167.8,1
2022-04-01,Maiz,744.16,23.8,10.9,167.2,0
2022-04-01,Maiz,824.86,24.8,7.4,164.7,0
2022-04-01,Maiz,724.15,25.7,16.9,157.5,1
2022-04-01,Cebolla,476.16,23.0,12.8,166.8,0
2022-04-01,Cebolla,330.19,25.7,3.9,170.1,0
2022-04-01,Cebolla,685.07,22.5,13.2,157.4,1
2022-04-01,Cebolla,914.91,24.6,13.8,162.1,1
2022-04-01,Cebolla,741.41,25.1,11.3,169.6,0
2022-04-01,Cebolla,1144.88,26.0,6.3,152.5,0
2022-04-01,Esparrago,2260.82,23.2,14.1,170.8,0
2022-04-01,Esparrago,3098.97,22.9,7.0,167.5,0
2022-04-01,Esparrago,2363.81,24.1,7.0,175.5,0
2022-04-01,Esparrago,3259.45,21.9,8.7,156.3,0
2022-04-01,Esparrago,1920.96,23.0,4.7,164.5,0
2022-04-01,Esparrago,3841.21,21.5,12.0,161.4,1
2022-05-01,Arroz,982.18,25.6,8.4,167.1,0
2022-05-01,Arroz,1030.48,26.6,16.3,162.6,1
2022-05-01,Arroz,1205.65,23.1,8.4,175.2,0
2022-05-01,Arroz,853.13,25.3,10.4,171.2,0
2022-05-01,Arroz,1048.6,25.8,6.0,159.6,0
2022-05-01,Arroz,1035.44,22.5,4.6,163.9,0
2022-05-01,Maiz,541.92,25.7,13.8,163.3,0
2022-05-01,Maiz,688.09,26.4,5.5,175.2,2
2022-05-01,Maiz,792.22,24.5,9.1,170.7,0
2022-05-01,Maiz,630.03,26.3,8.8,169.7,1
2022-05-01,Maiz,984.51,25.5,15.2,155.3,1
2022-05-01,Maiz,880.47,22.6,10.9,182.9,1
2022-05-01,Cebolla,772.83,24.6,7.7,153.4,1
2022-05-01,Cebolla,435.67,23.7,14.1,171.3,0
2022-05-01,Cebolla,1075.78,23.3,3.1,159.2,0
2022-05-01,Cebolla,363.94,25.2,11.1,171.3,1
2022-05-01,Cebolla,908.95,26.7,8.1,161.9,2
2022-05-01,Cebolla,432.82,23.2,8.2,170.4,0
2022-05-01,Esparrago,2604.26,22.6,15.5,164.1,0
2022-05-01,Esparrago,2036.05,22.2,15.1,164.5,0
2022-05-01,Esparrago,3223.5,25.5,6.3,169.8,0
2022-05-01,Esparrago,1888.3,24.4,14.7,169.5,0
2022-05-01,Esparrago,2651.05,25.7,15.4,160.6,1
2022-05-01,Esparrago,2943.5,24.0,15.0,173.9,0
2022-06-01,Arroz,985.59,25.2,15.3,160.0,1
2022-06-01,Arroz,1031.09,21.8,5.1,162.6,0
2022-06-01,Arroz,784.08,25.9,9.8,154.3,2
2022-06-01,Arroz,865.89,24.4,15.1,177.5,0
2022-06-01,Arroz,1015.72,23.4,16.0,175.7,0
2022-06-01,Arroz,846.93,23.6,14.1,166.5,0
2022-06-01,Maiz,561.27,24.9,10.8,148.3,0
2022-06-01,Maiz,618.07,24.8,5.9,157.2,1
2022-06-01,Maiz,675.07,22.8,5.3,164.3,2
2022-06-01,Maiz,695.98,22.4,4.8,181.7,1
2022-06-01,Maiz,766.68,25.1,8.6,163.7,0
2022-06-01,Maiz,877.99,22.5,8.0,164.0,0
2022-06-01,Cebolla,573.06,23.7,8.7,162.3,0
2022-06-01,Cebolla,1031.43,24.2,6.1,160.1,0
2022-06-01,Cebolla,640.22,23.6,8.9,159.2,1
2022-06-01,Cebolla,1080.62,22.3,2.9,173.3,0
2022-06-01,Cebolla,480.37,24.6,13.2,160.6,0
2022-06-01,Cebolla,812.69,25.9,9.0,162.2,0
2022-06-01,Esparrago,2794.87,24.3,10.0,173.0,0
2022-06-01,Esparrago,3524.33,25.1,10.2,152.6,0
2022-06-01,Esparrago,2347.29,24.3,9.3,159.9,0
2022-06-01,Esparrago,3874.44,24.1,8.8,198.0,0
2022-06-01,Esparrago,1700.09,21.8,2.3,161.9,2
2022-06-01,Esparrago,3684.66,22.9,5.0,155.4,0
2022-07-01,Arroz,1138.34,22.2,7.5,147.0,1
2022-07-01,Arroz,1221.73,18.4,4.7,165.3,0
2022-07-01,Arroz,1447.15,21.7,4.0,172.5,0
2022-07-01,Arroz,1221.28,18.7,3.2,162.5,1
2022-07-01,Arroz,1282.43,19.4,4.6,170.8,0
2022-07-01,Arroz,939.27,20.5,2.5,157.5,0
2022-07-01,Maiz,758.34,20.5,4.8,167.8,0
2022-07-01,Maiz,746.09,21.8,4.7,164.8,0
2022-07-01,Maiz,788.99,20.7,6.8,172.1,0
2022-07-01,Maiz,690.32,21.1,8.1,156.1,1
2022-07-01,Maiz,587.51,22.0,9.4,165.1,0
2022-07-01,Maiz,761.16,19.1,2.2,176.7,0
2022-07-01,Cebolla,978.96,18.6,7.0,176.7,0
2022-07-01,Cebolla,968.84,19.0,4.3,168.7,1
2022-07-01,Cebolla,1123.39,19.6,3.7,158.2,0
2022-07-01,Cebolla,820.9,21.8,7.5,161.2,0
2022-07-01,Cebolla,1116.94,19.2,3.4,162.5,1
2022-07-01,Cebolla,1021.21,20.1,4.2,163.7,0
2022-07-01,Esparrago,2952.86,17.8,7.4,179.7,0
2022-07-01,Esparrago,2804.89,20.4,5.3,166.9,0
2022-07-01,Esparrago,1920.93,19.5,3.4,189.6,0
2022-07-01,Esparrago,3661.14,20.3,7.4,152.9,0
2022-07-01,Esparrago,1954.58,18.6,3.9,148.8,0
2022-07-01,Esparrago,2064.15,22.0,4.5,168.1,0
2022-08-01,Arroz,932.24,18.8,3.3,168.7,1
2022-08-01,Arroz,920.17,18.4,6.4,163.3,0
2022-08-01,Arroz,1045.52,19.9,7.6,176.1,0
2022-08-01,Arroz,898.11,21.4,4.7,162.2,0
2022-08-01,Arroz,1382.4,18.8,2.3,163.5,1
2022-08-01,Arroz,1328.39,18.5,4.4,157.4,0
2022-08-01,Maiz,601.57,18.8,2.0,161.0,0
2022-08-01,Maiz,635.02,18.9,4.2,178.6,0
2022-08-01,Maiz,589.21,21.4,5.3,160.4,0
2022-08-01,Maiz,596.45,20.2,3.1,170.4,1
2022-08-01,Maiz,598.79,22.4,2.0,173.2,0
2022-08-01,Maiz,770.28,18.3,1.7,168.2,0
2022-08-01,Cebolla,446.81,20.9,2.4,161.7,0
2022-08-01,Cebolla,615.14,20.7,2.0,164.4,1
2022-08-01,Cebolla,653.67,20.8,3.5,171.1,0
2022-08-01,Cebolla,647.76,17.8,1.6,162.0,0
2022-08-01,Cebolla,345.67,20.6,2.3,173.2,1
2022-08-01,Cebolla,905.11,20.8,5.2,174.9,0
2022-08-01,Esparrago,2009.54,18.0,1.7,157.5,1
2022-08-01,Esparrago,2035.33,21.4,2.9,175.5,1
2022-08-01,Esparrago,1778.24,17.1,4.7,146.2,2
2022-08-01,Esparrago,2672.12,19.8,3.4,159.9,1
2022-08-01,Esparrago,2260.71,19.7,0.8,170.5,0
2022-08-01,Esparrago,2581.48,19.3,5.2,163.0,0
2022-09-01,Arroz,846.27,18.5,3.0,179.9,0
2022-09-01,Arroz,1099.86,20.8,4.8,176.9,0
2022-09-01,Arroz,866.72,20.9,5.6,162.8,0
2022-09-01,Arroz,1136.33,19.2,2.9,184.7,0
2022-09-01,Arroz,1095.29,18.5,3.6,167.9,0
2022-09-01,Arroz,1329.19,18.9,2.4,187.8,0
2022-09-01,Maiz,821.87,21.1,2.4,163.0,0
2022-09-01,Maiz,688.22,20.5,2.8,169.1,0
2022-09-01,Maiz,726.65,18.1,5.7,174.0,0
2022-09-01,Maiz,778.84,19.7,5.6,170.5,0
2022-09-01,Maiz,765.3,18.5,1.6,164.9,2
2022-09-01,Maiz,646.92,22.7,5.5,179.0,0
2022-09-01,Cebolla,467.36,20.2,2.5,171.1,1
2022-09-01,Cebolla,917.68,22.4,4.5,161.0,0
2022-09-01,Cebolla,1214.96,18.8,2.3,170.6,0
2022-09-01,Cebolla,904.65,20.3,2.6,181.1,0
2022-09-01,Cebolla,1185.42,20.2,5.9,161.8,0
2022-09-01,Cebolla,400.52,22.5,5.1,182.1,0
2022-09-01,Esparrago,2323.4,20.9,2.4,170.3,1
2022-09-01,Esparrago,1761.32,20.0,6.2,167.9,0
2022-09-01,Esparrago,1747.38,18.7,6.6,187.9,2
2022-09-01,Esparrago,2045.32,21.9,4.0,180.1,1
2022-09-01,Esparrago,3458.82,20.9,4.4,177.3,0
2022-09-01,Esparrago,2106.88,21.1,4.3,162.6,1
2022-10-01,Arroz,1330.99,23.0,6.7,168.8,0
2022-10-01,Arroz,1473.37,23.2,3.9,168.1,0
2022-10-01,Arroz,1093.73,20.9,6.8,179.4,0
2022-10-01,Arroz,1417.16,24.0,5.1,171.4,0
2022-10-01,Arroz,1137.44,22.6,1.5,166.6,0
2022-10-01,Arroz,991.12,22.6,3.5,164.5,0
2022-10-01,Maiz,815.3,25.4,2.2,173.2,0
2022-10-01,Maiz,725.81,21.3,8.8,165.2,0
2022-10-01,Maiz,609.31,21.4,2.6,168.2,0
2022-10-01,Maiz,612.44,25.5,5.4,164.5,0
2022-10-01,Maiz,800.05,23.0,5.9,189.3,0
2022-10-01,Maiz,570.02,22.5,6.5,154.2,0
2022-10-01,Cebolla,377.58,24.8,5.9,181.6,1
2022-10-01,Cebolla,568.36,23.0,6.0,174.9,1
2022-10-01,Cebolla,655.85,22.3,4.9,164.2,0
2022-10-01,Cebolla,790.97,24.4,5.1,164.1,2
2022-10-01,Cebolla,800.09,24.9,8.8,163.0,1
2022-10-01,Cebolla,1155.53,22.6,3.7,183.0,0
2022-10-01,Esparrago,2520.37,21.1,4.3,175.4,0
2022-10-01,Esparrago,2920.86,21.0,10.7,180.0,0
2022-10-01,Esparrago,1633.22,20.9,8.7,165.7,0
2022-10-01,Esparrago,2513.52,23.3,5.7,174.6,0
2022-10-01,Esparrago,1683.37,22.7,8.7,175.4,0
2022-10-01,Esparrago,1695.94,21.7,7.7,174.5,0
2022-11-01,Arroz,1055.2,21.7,7.9,164.6,0
2022-11-01,Arroz,1340.16,24.8,5.7,177.5,1
2022-11-01,Arroz,1094.71,24.2,2.4,159.0,0
2022-11-01,Arroz,1277.14,23.1,9.6,182.6,0
2022-11-01,Arroz,1577.19,24.1,9.2,173.7,0
2022-11-01,Arroz,1062.92,23.6,7.1,183.1,2
2022-11-01,Maiz,918.63,22.2,9.7,163.9,0
2022-11-01,Maiz,704.19,25.3,5.7,185.4,0
2022-11-01,Maiz,967.62,22.0,4.9,173.1,0
2022-11-01,Maiz,843.24,22.5,4.8,171.8,1
2022-11-01,Maiz,869.28,24.0,3.6,181.4,0
2022-11-01,Maiz,825.46,24.5,8.6,176.3,0
2022-11-01,Cebolla,393.23,23.8,8.6,183.4,0
2022-11-01,Cebolla,1241.42,23.6,8.6,160.8,1
2022-11-01,Cebolla,437.09,22.6,10.9,168.4,0
2022-11-01,Cebolla,716.75,23.5,11.1,173.4,0
2022-11-01,Cebolla,1081.57,23.6,7.4,180.2,2
2022-11-01,Cebolla,943.39,23.7,3.0,180.1,1
2022-11-01,Esparrago,2624.53,24.5,2.5,170.6,0
2022-11-01,Esparrago,2849.17,23.7,6.2,164.8,1
2022-11-01,Esparrago,1592.02,20.7,7.3,179.8,0
2022-11-01,Esparrago,3763.08,21.2,10.1,165.7,0
2022-11-01,Esparrago,3338.11,23.7,7.6,178.6,0
2022-11-01,Esparrago,1879.62,22.4,9.0,157.2,1
2022-12-01,Arroz,1089.47,22.2,6.9,165.5,0
2022-12-01,Arroz,1171.23,24.1,4.9,168.5,0
2022-12-01,Arroz,1379.19,24.0,5.7,175.5,0
2022-12-01,Arroz,906.79,21.5,4.6,181.1,1
2022-12-01,Arroz,1247.18,21.4,11.0,168.0,1
2022-12-01,Arroz,1056.14,20.8,8.4,166.6,0
2022-12-01,Maiz,922.63,22.1,2.2,173.2,0
2022-12-01,Maiz,659.4,22.8,4.0,191.9,0
2022-12-01,Maiz,916.86,22.3,4.4,162.3,0
2022-12-01,Maiz,527.79,24.5,4.4,184.5,1
2022-12-01,Maiz,650.56,22.0,9.2,181.7,0
2022-12-01,Maiz,751.77,20.0,6.1,175.4,0
2022-12-01,Cebolla,1498.66,21.4,3.6,163.8,1
2022-12-01,Cebolla,614.74,22.1,6.8,176.0,0
2022-12-01,Cebolla,1142.15,20.1,11.7,170.4,0
2022-12-01,Cebolla,436.77,20.7,3.7,174.2,0
2022-12-01,Cebolla,1172.72,22.3,5.9,170.8,0
2022-12-01,Cebolla,964.5,21.3,6.2,175.9,2
2022-12-01,Esparrago,1782.86,23.2,7.9,178.6,1
2022-12-01,Esparrago,1898.85,22.6,8.4,168.7,1
2022-12-01,Esparrago,2549.59,24.8,3.5,168.9,1
2022-12-01,Esparrago,1697.19,23.0,10.2,173.2,2
2022-12-01,Esparrago,2052.77,23.3,10.8,186.0,0
2022-12-01,Esparrago,1701.36,23.2,10.7,172.3,0
2023-01-01,Arroz,1051.96,28.7,34.9,177.6,2
2023-01-01,Arroz,1235.25,29.2,46.3,168.6,0
2023-01-01,Arroz,1293.16,27.4,29.3,183.0,2
2023-01-01,Arroz,758.07,30.3,52.3,164.3,2
2023-01-01,Arroz,1310.94,29.1,44.7,180.2,2
2023-01-01,Arroz,871.57,28.9,46.7,181.3,2
2023-01-01,Maiz,880.34,29.7,16.6,166.2,1
2023-01-01,Maiz,971.81,28.4,25.5,167.8,0
2023-01-01,Maiz,797.15,31.5,51.6,176.6,2
2023-01-01,Maiz,1008.35,28.3,39.8,180.3,1
2023-01-01,Maiz,862.13,29.3,16.6,180.0,0
2023-01-01,Maiz,634.35,27.0,25.8,165.2,1
2023-01-01,Cebolla,965.2,27.1,38.5,173.4,2
2023-01-01,Cebolla,1117.65,30.4,61.1,186.9,0
2023-01-01,Cebolla,556.2,27.8,21.4,176.9,2
2023-01-01,Cebolla,866.36,30.8,21.3,182.8,1
2023-01-01,Cebolla,973.43,26.5,55.9,186.1,2
2023-01-01,Cebolla,723.21,29.9,18.4,164.7,2
2023-01-01,Esparrago,2931.91,31.5,44.6,175.0,2
2023-01-01,Esparrago,3592.43,28.1,48.1,176.1,1
2023-01-01,Esparrago,3419.32,30.6,26.8,169.7,0
2023-01-01,Esparrago,3236.28,30.7,33.2,147.1,1
2023-01-01,Esparrago,2802.09,26.6,44.9,175.2,2
2023-01-01,Esparrago,2851.92,30.1,20.0,165.8,0
2023-02-01,Arroz,1215.55,26.3,29.1,165.2,1
2023-02-01,Arroz,1224.01,26.1,47.0,173.1,2
2023-02-01,Arroz,1072.92,29.0,47.2,168.8,2
2023-02-01,Arroz,811.29,26.6,33.0,177.2,2
2023-02-01,Arroz,1334.98,29.0,40.6,173.2,2
2023-02-01,Arroz,1308.98,28.9,51.5,171.4,0
2023-02-01,Maiz,770.18,30.9,49.4,174.9,1
2023-02-01,Maiz,936.66,30.8,40.5,174.7,1
2023-02-01,Maiz,678.36,30.5,25.7,176.5,2
2023-02-01,Maiz,547.66,30.4,23.5,172.1,2
2023-02-01,Maiz,868.21,26.9,20.9,183.8,0
2023-02-01,Maiz,558.92,27.2,53.3,158.6,2
2023-02-01,Cebolla,1101.16,26.5,47.0,163.7,0
2023-02-01,Cebolla,671.65,28.6,49.9,181.4,2
2023-02-01,Cebolla,1147.04,26.2,54.2,167.7,1
2023-02-01,Cebolla,744.84,29.4,36.8,180.8,1
2023-02-01,Cebolla,342.23,28.7,30.4,170.0,1
2023-02-01,Cebolla,770.87,28.8,38.7,175.8,2
2023-02-01,Esparrago,3497.24,27.1,26.9,184.7,2
2023-02-01,Esparrago,3702.38,31.1,33.8,176.7,1
2023-02-01,Esparrago,2526.99,32.2,31.8,170.7,2
2023-02-01,Esparrago,1910.73,28.7,38.5,173.6,2
2023-02-01,Esparrago,2168.93,25.1,39.0,160.8,1
2023-02-01,Esparrago,1440.71,30.3,20.1,196.2,2
2023-03-01,Arroz,1079.18,27.9,49.7,180.8,1
2023-03-01,Arroz,1391.58,28.4,33.3,177.8,1
2023-03-01,Arroz,828.51,30.2,41.2,169.1,2
2023-03-01,Arroz,1236.78,26.9,58.5,169.9,2
2023-03-01,Arroz,1130.89,30.1,48.7,167.7,2
2023-03-01,Arroz,1113.76,28.3,58.6,177.1,1
2023-03-01,Maiz,775.36,31.2,40.8,179.5,2
2023-03-01,Maiz,632.9,28.9,18.3,174.6,2
2023-03-01,Maiz,539.37,29.6,27.4,180.4,2
2023-03-01,Maiz,678.56,29.2,42.8,171.7,2
2023-03-01,Maiz,854.24,27.6,35.2,174.4,2
2023-03-01,Maiz,676.68,29.7,22.3,162.5,1
2023-03-01,Cebolla,773.29,29.4,32.4,190.8,2
2023-03-01,Cebolla,339.7,28.3,46.0,169.9,1
2023-03-01,Cebolla,329.09,28.5,48.5,187.1,2
2023-03-01,Cebolla,438.46,29.4,44.8,168.7,2
2023-03-01,Cebolla,372.17,27.2,35.9,179.5,2
2023-03-01,Cebolla,386.57,29.9,33.3,173.8,2
2023-03-01,Esparrago,3494.3,27.8,53.0,169.5,2
2023-03-01,Esparrago,2537.01,27.8,23.2,196.4,1
2023-03-01,Esparrago,2013.28,31.0,60.2,172.7,1
2023-03-01,Esparrago,3564.72,31.5,18.4,178.4,0
2023-03-01,Esparrago,3490.46,29.6,47.0,171.2,1
2023-03-01,Esparrago,2780.65,31.6,36.7,176.3,1
2023-04-01,Arroz,827.77,22.2,13.3,163.7,0
2023-04-01,Arroz,1122.3,26.0,10.9,176.9,1
2023-04-01,Arroz,812.47,25.2,11.1,176.0,0
2023-04-01,Arroz,1081.24,23.4,16.1,177.2,0
2023-04-01,Arroz,1058.06,23.8,5.8,165.2,0
2023-04-01,Arroz,1043.92,24.0,10.7,173.6,0
2023-04-01,Maiz,623.04,23.3,16.5,171.1,0
2023-04-01,Maiz,656.75,24.4,12.2,178.0,0
2023-04-01,Maiz,861.93,23.6,8.9,176.7,1
2023-04-01,Maiz,646.74,23.4,11.9,181.1,0
2023-04-01,Maiz,633.26,21.2,7.0,171.5,0
2023-04-01,Maiz,585.52,24.7,9.2,156.3,1
2023-04-01,Cebolla,981.61,23.6,8.4,183.8,0
2023-04-01,Cebolla,833.79,26.0,13.8,183.6,1
2023-04-01,Cebolla,1014.8,22.6,13.1,179.2,2
2023-04-01,Cebolla,780.9,26.4,13.7,168.8,1
2023-04-01,Cebolla,412.85,22.6,10.3,187.0,0
2023-04-01,Cebolla,869.91,23.3,6.1,186.1,0
2023-04-01,Esparrago,1870.78,22.1,15.3,180.8,0
2023-04-01,Esparrago,2575.69,24.5,3.1,169.0,0
2023-04-01,Esparrago,3532.39,22.2,14.3,167.7,0
2023-04-01,Esparrago,1968.0,23.4,15.1,193.2,0
2023-04-01,Esparrago,3177.68,23.7,8.8,168.5,0
2023-04-01,Esparrago,2957.36,24.7,7.8,180.2,1
2023-05-01,Arroz,1337.27,25.4,11.5,182.4,0
2023-05-01,Arroz,863.44,24.7,14.9,191.2,0
2023-05-01,Arroz,837.69,23.9,5.4,188.6,0
2023-05-01,Arroz,1116.27,25.8,12.7,178.3,0
2023-05-01,Arroz,1413.7,24.5,3.8,176.3,0
2023-05-01,Arroz,921.6,25.1,9.0,188.1,2
2023-05-01,Maiz,873.03,22.3,7.5,171.7,0
2023-05-01,Maiz,864.24,22.9,13.6,179.8,0
2023-05-01,Maiz,678.11,24.7,8.5,187.8,0
2023-05-01,Maiz,646.93,24.1,5.7,179.5,0
2023-05-01,Maiz,542.02,24.2,9.7,171.7,0
2023-05-01,Maiz,639.91,25.9,9.9,193.1,0
2023-05-01,Cebolla,737.36,25.8,14.2,173.1,0
2023-05-01,Cebolla,508.93,25.7,12.0,173.8,0
2023-05-01,Cebolla,412.53,24.9,8.3,166.6,0
2023-05-01,Cebolla,1053.83,26.8,10.7,168.9,0
2023-05-01,Cebolla,1231.39,24.2,4.1,186.1,0
2023-05-01,Cebolla,1030.49,23.7,6.9,179.8,0
2023-05-01,Esparrago,1935.38,25.2,8.0,165.6,1
2023-05-01,Esparrago,3725.02,21.7,13.5,175.0,0
2023-05-01,Esparrago,3949.48,23.1,6.5,174.2,0
2023-05-01,Esparrago,3791.85,24.9,11.2,178.2,0
2023-05-01,Esparrago,3155.29,25.4,10.6,175.0,0
2023-05-01,Esparrago,3617.75,24.8,8.1,167.4,0
2023-06-01,Arroz,1178.32,23.3,2.9,190.2,1
2023-06-01,Arroz,1029.77,25.9,6.1,190.2,0
2023-06-01,Arroz,1264.16,24.0,11.4,169.7,1
2023-06-01,Arroz,1076.69,24.6,14.3,198.6,0
2023-06-01,Arroz,983.88,23.8,11.3,179.6,0
2023-06-01,Arroz,904.4,23.4,14.5,181.5,0
2023-06-01,Maiz,618.41,23.9,13.2,181.3,2
2023-06-01,Maiz,727.32,23.0,6.0,176.2,0
2023-06-01,Maiz,557.32,23.9,14.3,178.4,0
2023-06-01,Maiz,704.46,24.4,15.2,179.8,0
2023-06-01,Maiz,828.19,25.7,6.9,191.4,1
2023-06-01,Maiz,778.48,22.6,13.3,173.4,0
2023-06-01,Cebolla,485.9,25.3,6.7,176.9,1
2023-06-01,Cebolla,662.43,25.9,10.7,169.8,1
2023-06-01,Cebolla,991.44,21.6,10.4,173.7,0
2023-06-01,Cebolla,1042.3,22.1,11.6,186.5,0
2023-06-01,Cebolla,660.71,22.7,17.2,194.3,1
2023-06-01,Cebolla,360.08,26.8,14.9,177.4,0
2023-06-01,Esparrago,1833.42,23.5,6.3,169.8,1
2023-06-01,Esparrago,3038.93,24.1,8.0,183.2,0
2023-06-01,Esparrago,2747.93,23.0,4.4,183.7,0
2023-06-01,Esparrago,3135.93,26.3,7.1,182.3,0
2023-06-01,Esparrago,1967.47,23.4,7.0,177.6,0
2023-06-01,Esparrago,3227.79,27.4,9.0,165.7,0
2023-07-01,Arroz,1096.46,19.8,6.8,183.0,0
2023-07-01,Arroz,931.45,20.2,5.0,181.7,1
2023-07-01,Arroz,1212.43,21.8,6.4,180.7,0
2023-07-01,Arroz,1082.66,20.9,3.8,172.5,0
2023-07-01,Arroz,1247.01,20.9,2.2,175.4,2
2023-07-01,Arroz,842.91,18.9,7.7,174.2,1
2023-07-01,Maiz,712.0,17.4,1.6,165.6,1
2023-07-01,Maiz,960.4,18.4,1.1,171.9,0
2023-07-01,Maiz,593.82,22.0,5.5,179.1,1
2023-07-01,Maiz,582.3,17.4,4.0,182.0,0
2023-07-01,Maiz,515.38,18.1,5.1,198.1,1
2023-07-01,Maiz,555.71,17.7,6.4,185.5,1
2023-07-01,Cebolla,638.96,21.6,3.0,191.2,0
2023-07-01,Cebolla,500.11,20.1,1.3,172.1,1
2023-07-01,Cebolla,1012.57,20.0,5.0,175.4,1
2023-07-01,Cebolla,791.96,18.1,5.1,189.2,2
2023-07-01,Cebolla,355.87,19.6,2.9,180.3,1
2023-07-01,Cebolla,787.47,20.8,1.9,199.4,0
2023-07-01,Esparrago,1727.75,19.8,4.2,174.1,1
2023-07-01,Esparrago,2835.36,18.9,5.0,179.3,0
2023-07-01,Esparrago,2197.68,16.2,2.5,185.1,0
2023-07-01,Esparrago,1911.35,20.6,5.0,184.8,0
2023-07-01,Esparrago,3620.36,21.9,1.9,192.3,0
2023-07-01,Esparrago,1883.34,21.8,4.5,180.2,1
2023-08-01,Arroz,1558.53,20.9,3.8,185.7,0
2023-08-01,Arroz,1323.87,19.6,5.6,184.5,0
2023-08-01,Arroz,905.72,20.3,4.8,188.1,0
2023-08-01,Arroz,1333.7,21.2,2.6,176.5,1
2023-08-01,Arroz,975.07,21.4,3.2,166.8,0
2023-08-01,Arroz,972.42,19.0,3.7,183.0,0
2023-08-01,Maiz,651.44,19.7,2.6,181.1,2
2023-08-01,Maiz,726.99,16.5,1.6,182.6,0
2023-08-01,Maiz,591.11,20.6,1.8,192.0,0
2023-08-01,Maiz,553.11,19.7,2.9,183.3,0
2023-08-01,Maiz,795.61,17.9,7.1,173.1,0
2023-08-01,Maiz,617.85,18.6,4.1,165.1,1
2023-08-01,Cebolla,892.7,20.3,2.6,184.3,1
2023-08-01,Cebolla,849.28,21.7,5.7,183.5,1
2023-08-01,Cebolla,1116.97,17.5,3.3,178.6,1
2023-08-01,Cebolla,921.63,19.9,2.9,192.3,0
2023-08-01,Cebolla,658.75,21.0,3.8,193.8,0
2023-08-01,Cebolla,633.89,19.2,2.8,186.1,1
2023-08-01,Esparrago,3263.89,20.3,2.8,187.2,0
2023-08-01,Esparrago,1943.12,18.0,3.2,182.7,0
2023-08-01,Esparrago,3094.21,17.6,2.1,174.5,1
2023-08-01,Esparrago,2045.64,19.1,3.7,183.1,0
2023-08-01,Esparrago,2323.53,19.5,3.6,179.5,0
2023-08-01,Esparrago,2337.33,20.2,3.8,184.9,0
2023-09-01,Arroz,1457.3,22.7,2.9,185.0,0
2023-09-01,Arroz,1514.04,20.1,7.6,195.8,1
2023-09-01,Arroz,1021.33,21.2,2.1,165.5,1
2023-09-01,Arroz,1404.1,19.0,6.5,187.5,0
2023-09-01,Arroz,1020.75,17.5,6.7,193.3,0
2023-09-01,Arroz,888.66,19.8,2.0,174.0,0
